order_id,distance_km,traffic_level,weather,time_of_day,day_of_week,area_type,package_weight_kg,num_stops,rider_experience_years,rider_rating,vehicle_type,is_peak_hour,fuel_level_pct,delivery_time_minutes
ORD102298,3.66,Low,Clear,Morning,Mon,Urban,0.94,1,3.7,3.99,Motorcycle,0,58.9,23.29
ORD102299,3.47,Medium,Rain,Afternoon,Sat,Suburban,2.41,0,4.7,4.7,Scooter,1,85.5,30.99
ORD102300,5.22,High,Clear,Night,Sat,Urban,1.94,1,1.9,4.52,Electric_Two_Wheeler,0,15.7,41.3
ORD102301,1.07,Medium,Clear,Evening,Fri,Urban,1.36,0,0.5,3.97,Motorcycle,1,20.2,19.27
ORD102302,2.86,Medium,Clear,Afternoon,Fri,Suburban,4.75,0,0.7,4.64,Scooter,0,10.5,22.06
ORD102303,2.13,Low,Fog,Evening,Tue,Rural,2.56,0,0.3,3.65,Motorcycle,1,35.4,25.62
ORD102304,8.58,Severe,Clear,Night,Wed,Suburban,1.09,1,0.5,3.59,Scooter,0,92.9,52.72
ORD102305,14.35,Medium,Extreme_Heat,Afternoon,Mon,Suburban,3.46,1,5.2,3.95,Scooter,1,34.9,70.94
ORD102306,1.61,Low,Fog,Afternoon,Tue,Urban,2.88,0,1.6,3.51,Motorcycle,1,49.7,31.45
ORD102307,4.24,Medium,Clear,Night,Sun,Urban,3.34,0,0.3,4.25,Motorcycle,0,26.1,26.06
ORD102308,1.84,Low,Rain,Morning,Wed,Urban,2.25,0,0.7,4.27,Motorcycle,0,20.5,22.34
ORD102309,2.07,Medium,Clear,Evening,Thu,Suburban,1.15,2,7.5,4.14,Scooter,0,26.4,24.64
ORD102310,4.27,Medium,Extreme_Heat,Evening,Thu,Urban,1.06,0,1.8,4.52,Electric_Two_Wheeler,1,28.9,36.09
ORD102311,3.29,High,Clear,Evening,Tue,Suburban,2.32,1,1.8,4.01,Scooter,1,21.7,34.81
ORD102312,4.22,Medium,Clear,Afternoon,Mon,Rural,0.48,1,1.9,3.78,Scooter,1,81.2,31.08
ORD102313,2.02,High,Clear,Afternoon,Wed,Urban,3.63,3,0.3,3.98,Scooter,1,53.0,39.42
ORD102314,4.27,Severe,Clear,Evening,Thu,Urban,1.13,1,8.8,3.81,Scooter,1,58.6,40.34
ORD102315,8.35,Low,Extreme_Heat,Morning,Thu,Urban,2.19,0,0.2,4.06,Scooter,0,43.7,38.49
ORD102316,6.3,Low,Clear,Afternoon,Mon,Urban,1.58,1,3.0,4.54,Motorcycle,0,29.0,27.08
ORD102317,1.46,Medium,Rain,Morning,Tue,Urban,1.67,2,0.1,3.6,Electric_Two_Wheeler,0,18.5,32.01
ORD102318,10.11,Medium,Clear,Morning,Fri,Suburban,2.88,0,1.5,4.16,Electric_Two_Wheeler,0,16.8,44.2
ORD102319,1.88,Medium,Extreme_Heat,Night,Sun,Urban,2.17,0,5.7,4.68,Motorcycle,0,26.7,19.95
ORD102320,2.09,Severe,Clear,Afternoon,Sat,Urban,0.78,0,3.7,4.73,Motorcycle,1,86.5,30.68
ORD102321,7.0,High,Clear,Night,Sun,Urban,0.35,1,1.0,4.03,Motorcycle,0,29.5,46.19
ORD102322,4.36,Medium,Clear,Morning,Wed,Rural,3.87,1,2.0,5.0,Motorcycle,0,41.9,25.8
ORD102323,3.6,Medium,Rain,Evening,Thu,Suburban,4.52,1,0.5,3.88,Motorcycle,1,61.5,42.63
ORD102324,3.14,High,Clear,Morning,Sat,Rural,0.56,0,7.8,4.21,Motorcycle,0,56.0,23.12
ORD102325,3.23,Severe,Clear,Evening,Sat,Rural,0.94,0,3.1,3.83,Motorcycle,0,69.9,27.51
ORD102326,3.31,High,Clear,Evening,Fri,Urban,0.86,0,1.2,4.47,Scooter,0,27.5,22.06
ORD102327,5.49,Low,Rain,Morning,Sat,Urban,5.74,2,1.0,5.0,Motorcycle,0,57.2,39.36
ORD102328,5.91,Medium,Clear,Night,Mon,Urban,0.66,0,0.7,5.0,Motorcycle,0,79.1,27.53
ORD102329,3.29,Low,Clear,Morning,Tue,Urban,0.56,2,3.9,4.64,Motorcycle,0,44.9,21.01
ORD102330,9.03,Low,Clear,Evening,Wed,Suburban,0.6,0,1.4,4.06,Scooter,0,97.5,30.41
ORD102331,4.31,Low,Fog,Night,Mon,Urban,2.82,0,1.0,4.23,Motorcycle,0,62.0,27.16
ORD102332,4.78,Medium,Extreme_Heat,Night,Tue,Urban,4.58,0,5.9,4.75,Electric_Two_Wheeler,0,70.7,32.64
ORD102333,7.85,High,Clear,Night,Mon,Suburban,1.2,0,0.4,4.6,Electric_Two_Wheeler,0,51.3,36.1
ORD102334,2.51,Low,Clear,Afternoon,Thu,Suburban,0.49,0,0.8,4.33,Scooter,1,87.2,17.14
ORD102335,5.56,Medium,Clear,Morning,Thu,Suburban,1.96,0,1.1,4.36,Scooter,0,50.6,22.27
ORD102336,2.28,Medium,Clear,Morning,Fri,Urban,0.67,0,0.8,4.72,Motorcycle,0,94.8,12.39
ORD102337,2.11,Medium,Clear,Afternoon,Mon,Suburban,0.33,0,2.2,4.82,Scooter,1,37.7,19.88
ORD102338,9.54,Low,Rain,Evening,Sun,Urban,4.55,0,2.3,3.7,Scooter,1,87.9,50.87
ORD102339,11.18,Medium,,Morning,Sat,Urban,4.29,0,0.1,4.39,Scooter,0,67.5,46.14
ORD102340,4.76,High,Extreme_Heat,Evening,Thu,Suburban,7.65,0,0.4,4.53,Motorcycle,1,81.9,34.34
ORD102341,2.81,Low,Clear,Afternoon,Tue,Rural,1.48,0,0.6,4.09,Motorcycle,0,13.4,9.21
ORD102342,5.38,Low,Rain,Afternoon,Fri,Urban,0.9,0,0.2,4.81,Motorcycle,0,35.0,31.58
ORD102343,4.15,Medium,Clear,Evening,Sat,Urban,3.14,1,0.3,4.18,Motorcycle,1,86.2,36.18
ORD102344,6.52,Severe,Clear,Afternoon,Wed,Urban,0.6,1,0.7,4.82,Motorcycle,1,38.7,48.93
ORD102345,4.08,High,Clear,Evening,Mon,Urban,0.76,0,1.1,4.15,Scooter,0,74.1,27.09
ORD102346,4.1,High,Clear,Morning,Sun,Suburban,0.79,1,3.9,4.4,Motorcycle,0,99.3,33.31
ORD102347,2.14,Medium,Clear,Evening,Thu,Urban,6.26,0,0.6,4.39,Scooter,0,25.9,17.49
ORD102348,2.95,Medium,Rain,Morning,Sun,Suburban,2.82,0,2.8,4.97,Motorcycle,0,47.6,23.84
ORD102349,3.56,Low,Extreme_Heat,Morning,Sat,Suburban,0.49,0,0.1,4.6,Scooter,0,24.9,21.22
ORD102350,5.58,Medium,Clear,Evening,Tue,Suburban,0.39,0,2.7,4.12,Motorcycle,1,23.9,29.93
ORD102351,2.66,Severe,Clear,Night,Mon,Urban,3.9,1,4.0,4.19,Motorcycle,0,67.0,31.09
ORD102352,10.4,Medium,Clear,Afternoon,Sun,Urban,3.44,1,2.3,4.19,Scooter,0,27.2,50.75
ORD102353,4.02,High,Clear,Afternoon,Tue,Urban,2.42,0,0.6,4.31,Scooter,0,53.4,24.7
ORD102354,1.63,High,Clear,Afternoon,Fri,Urban,0.64,1,1.0,3.92,Scooter,1,98.0,23.8
ORD102355,3.32,Low,Rain,Morning,Thu,Urban,1.51,1,4.1,4.27,Motorcycle,0,40.0,23.69
ORD102356,6.09,Severe,Extreme_Heat,Evening,Thu,Suburban,2.05,0,1.4,4.85,Scooter,1,88.6,50.67
ORD102357,3.37,Low,Extreme_Heat,Evening,Fri,Urban,5.58,0,0.7,4.83,Scooter,1,45.7,29.84
ORD102358,2.12,Medium,Clear,Morning,Tue,Suburban,0.57,0,6.7,3.67,Motorcycle,0,33.7,12.71
ORD102359,3.05,Low,Fog,Afternoon,Sun,Urban,1.65,0,2.5,3.61,Motorcycle,1,40.3,31.66
ORD102360,2.63,Low,Rain,Evening,Mon,Suburban,0.54,0,4.1,4.06,Scooter,0,21.5,23.14
ORD102361,5.49,Medium,Clear,Afternoon,Tue,Rural,1.37,0,0.1,3.59,Motorcycle,1,71.1,29.55
ORD102362,2.58,Low,Clear,Evening,Mon,Urban,0.65,0,1.0,3.79,Electric_Two_Wheeler,0,55.8,16.88
ORD102363,1.15,Medium,Fog,Morning,Sat,Suburban,3.82,0,1.5,4.44,Electric_Two_Wheeler,0,65.2,27.01
ORD102364,2.47,Medium,Clear,Evening,Fri,Suburban,0.79,1,2.2,4.28,Scooter,1,37.3,23.13
ORD102365,7.31,Low,Clear,Morning,Wed,Suburban,1.28,1,0.5,3.61,Motorcycle,0,68.8,31.21
ORD102366,5.33,Low,Clear,Evening,Mon,Suburban,1.25,0,1.7,4.77,Motorcycle,1,24.8,32.05
ORD102367,1.31,Medium,Clear,Afternoon,Thu,Urban,4.22,1,2.9,,Electric_Two_Wheeler,0,68.7,14.15
ORD102368,6.93,Medium,Clear,Afternoon,Sat,Urban,3.04,1,1.1,4.09,Motorcycle,1,17.3,45.32
ORD102369,8.13,High,Extreme_Heat,Evening,Thu,Urban,0.32,0,2.9,4.71,Motorcycle,1,46.0,48.96
ORD102370,5.69,High,Rain,Morning,Sat,Urban,0.34,0,1.2,4.46,Motorcycle,0,64.9,45.23
ORD102371,2.23,High,Rain,Afternoon,Thu,Rural,1.8,1,1.6,4.28,Motorcycle,0,87.0,26.02
ORD102372,7.37,High,Clear,Afternoon,Tue,Suburban,1.32,1,0.4,4.1,Motorcycle,0,83.1,40.99
ORD102373,3.54,Medium,Rain,Afternoon,Sun,Urban,0.84,1,2.6,4.53,Scooter,1,57.4,32.86
ORD102374,2.59,High,Clear,Night,Tue,Suburban,3.35,1,0.6,4.13,Scooter,0,89.5,21.63
ORD102375,3.55,Low,Clear,Evening,Tue,Suburban,0.48,0,4.4,4.21,Scooter,0,55.5,9.39
ORD102376,5.06,Medium,Clear,Morning,Sun,Urban,7.5,0,2.0,3.83,Electric_Two_Wheeler,0,56.5,28.31
ORD102377,5.69,High,Clear,Evening,Sat,Urban,0.25,1,2.1,4.76,Motorcycle,1,74.8,44.6
ORD102378,4.43,Medium,Clear,Afternoon,Sat,Urban,0.45,2,6.1,4.92,Motorcycle,0,89.0,30.72
ORD102379,3.86,High,Clear,Night,Sun,Suburban,0.95,0,0.5,4.38,Motorcycle,0,64.2,27.54
ORD102380,2.13,High,Clear,Afternoon,Thu,Suburban,1.62,1,1.9,4.11,Scooter,1,95.0,28.05
ORD102381,5.34,High,Clear,Evening,Mon,Urban,0.69,1,1.2,4.67,Scooter,0,30.9,40.27
ORD102382,4.51,Severe,Extreme_Heat,Afternoon,Sat,Urban,2.87,1,8.5,4.54,Motorcycle,0,93.2,43.93
ORD102383,5.6,Medium,Clear,Afternoon,Thu,Suburban,1.08,1,3.9,4.12,Electric_Two_Wheeler,0,29.9,29.9
ORD102384,3.71,Medium,Rain,Afternoon,Mon,Rural,0.28,1,3.5,4.76,Scooter,1,57.4,33.71
ORD102385,5.97,Medium,Clear,Morning,Sun,Suburban,4.4,1,0.6,4.13,Scooter,0,81.6,30.31
ORD102386,5.57,Medium,Clear,Evening,Tue,Suburban,5.96,1,0.7,3.79,Scooter,1,82.1,42.32
ORD102387,3.11,Medium,Extreme_Heat,Afternoon,Sat,Urban,2.13,0,0.1,4.27,Scooter,0,35.0,26.64
ORD102388,3.92,High,Clear,Night,Wed,Urban,3.49,2,2.5,4.73,Scooter,0,98.7,34.77
ORD102389,6.31,High,Clear,Afternoon,Tue,Urban,0.46,1,1.2,4.34,Motorcycle,1,17.3,47.02
ORD102390,6.58,Medium,Rain,Evening,Fri,Suburban,0.83,0,0.9,3.83,Scooter,0,13.1,36.84
ORD102391,7.98,Low,Clear,Night,Mon,Urban,0.99,0,2.5,4.14,Scooter,0,85.7,32.62
ORD102392,2.57,Medium,Fog,Evening,Wed,Suburban,6.68,0,4.4,4.78,Motorcycle,0,83.7,26.22
ORD102393,3.21,Low,Clear,Night,Tue,Urban,1.64,0,0.4,4.41,Electric_Two_Wheeler,0,74.2,11.84
ORD102394,9.85,High,Clear,Evening,Sat,Suburban,0.21,1,6.3,4.29,Scooter,0,86.6,46.03
ORD102395,12.67,Medium,Clear,Afternoon,Wed,Urban,1.16,0,0.1,4.25,Motorcycle,1,22.4,59.71
ORD102396,4.78,Low,,Evening,Thu,Urban,0.22,1,0.2,4.73,Scooter,1,18.6,33.44
ORD102397,3.88,Low,Fog,Morning,Mon,Suburban,0.74,0,4.6,4.71,Electric_Two_Wheeler,0,97.2,24.98
ORD102398,12.63,Medium,Rain,Afternoon,Fri,Urban,1.41,0,1.7,3.74,Motorcycle,0,66.2,60.53
ORD102399,10.44,Medium,Clear,Morning,Thu,Rural,0.98,1,7.0,4.68,Motorcycle,0,92.8,39.86
ORD102400,6.35,Medium,Clear,Evening,Wed,Suburban,0.27,1,1.5,4.51,Scooter,1,91.6,37.23
ORD102401,3.75,Low,Rain,Afternoon,Tue,Urban,0.45,0,6.5,4.94,Motorcycle,0,68.8,26.26
ORD102402,5.01,Medium,Clear,Afternoon,Mon,Suburban,1.8,0,0.7,4.27,Motorcycle,1,66.6,32.39
ORD102403,1.4,Medium,Clear,Afternoon,Sat,Suburban,2.58,2,2.4,4.75,Scooter,0,42.4,27.69
ORD102404,7.02,High,Clear,Night,Fri,Urban,1.24,0,13.0,4.49,Scooter,0,23.4,37.77
ORD102405,2.68,Medium,Clear,Morning,Tue,Rural,2.83,0,1.2,3.85,Motorcycle,0,71.8,14.26
ORD102406,9.52,Medium,Rain,Morning,Fri,Urban,0.56,0,0.0,4.71,Motorcycle,0,83.6,49.44
ORD102407,1.17,Low,Extreme_Heat,Morning,Sat,Urban,0.46,1,0.2,4.62,Scooter,0,59.0,14.98
ORD102408,2.76,Severe,Clear,Night,Sun,Suburban,3.86,0,4.9,4.04,Motorcycle,0,14.6,30.87
ORD102409,4.39,Medium,Clear,Night,Mon,Urban,1.03,1,1.7,4.42,Scooter,0,23.0,32.07
ORD102410,4.25,High,Clear,Evening,Wed,Urban,1.33,1,1.9,5.0,Scooter,0,19.2,33.95
ORD102411,2.52,Low,Clear,Night,Fri,Urban,6.1,0,4.0,4.11,Motorcycle,0,69.2,12.42
ORD102412,4.36,Medium,Clear,Morning,Mon,Urban,1.3,0,4.2,,Scooter,0,60.8,25.73
ORD102413,3.7,Low,Fog,Night,Fri,Suburban,0.21,0,1.6,3.86,Scooter,0,52.0,22.3
ORD102414,4.38,Medium,Clear,Morning,Tue,Suburban,5.76,2,4.9,4.07,Scooter,0,58.9,26.52
ORD102415,3.0,Severe,Clear,Morning,Fri,Rural,0.23,1,1.6,4.62,Motorcycle,0,34.8,34.07
ORD102416,7.79,Medium,Clear,Morning,Sun,Suburban,2.37,0,2.8,4.4,Motorcycle,0,82.4,27.44
ORD102417,5.07,Low,Clear,Evening,Tue,Urban,0.98,0,0.1,4.22,Electric_Two_Wheeler,0,39.6,22.49
ORD102418,3.1,Low,Clear,Evening,Tue,Urban,1.47,1,0.4,4.98,Scooter,0,68.0,23.15
ORD102419,5.94,Medium,Rain,Afternoon,Mon,Urban,1.78,2,4.8,3.93,Motorcycle,0,45.2,36.63
ORD102420,2.74,Low,Clear,Night,Thu,Suburban,1.25,1,0.9,4.24,Scooter,0,16.5,14.04
ORD102421,2.79,Low,Rain,Afternoon,Sat,Urban,3.18,1,1.0,4.5,Motorcycle,1,33.1,25.51
ORD102422,1.29,High,Clear,Morning,Fri,Urban,5.54,2,2.7,3.95,Motorcycle,0,96.9,17.24
ORD102423,5.28,Medium,Clear,Afternoon,Wed,Rural,0.38,0,2.2,4.5,Scooter,1,27.1,34.21
ORD102424,4.58,Low,Clear,Evening,Tue,Suburban,3.42,0,0.2,4.73,Motorcycle,0,19.4,22.51
ORD102425,2.31,Severe,Clear,Evening,Thu,Urban,0.48,1,3.6,4.25,Scooter,1,36.2,35.33
ORD102426,2.27,Low,Clear,Afternoon,Tue,Urban,0.37,2,2.4,4.03,Scooter,1,89.0,21.12
ORD102427,5.35,Severe,Clear,Evening,Thu,Suburban,6.44,1,4.8,4.18,Scooter,0,37.5,48.31
ORD102428,3.18,Medium,Rain,Afternoon,Thu,Suburban,1.54,1,1.9,3.23,Motorcycle,1,47.6,35.79
ORD102429,5.35,High,Rain,Evening,Wed,Urban,0.53,0,1.3,4.7,Motorcycle,0,37.9,39.21
ORD102430,1.35,Medium,Clear,Night,Thu,Urban,1.89,0,1.2,4.41,Scooter,0,99.0,18.3
ORD102431,1.83,High,Clear,Morning,Wed,Suburban,0.81,1,0.0,4.23,Scooter,0,100.0,25.42
ORD102432,7.3,Severe,Clear,Night,Mon,Suburban,1.45,0,0.1,3.63,Scooter,0,53.4,42.99
ORD102433,4.78,Low,Clear,Evening,Tue,Suburban,2.16,0,0.4,4.74,Scooter,0,80.6,18.74
ORD102434,6.28,Severe,Clear,Afternoon,Wed,Urban,4.27,0,6.6,4.12,Motorcycle,0,29.8,40.19
ORD102435,3.19,Medium,Fog,Night,Sat,Rural,0.21,0,5.3,4.53,Motorcycle,0,43.7,21.3
ORD102436,2.47,Medium,Clear,Afternoon,Sun,Urban,0.68,1,1.7,4.3,Scooter,0,71.1,25.27
ORD102437,6.98,Medium,Clear,Afternoon,Tue,Urban,0.4,0,0.5,3.65,Scooter,0,35.8,33.05
ORD102438,0.66,Medium,Clear,Morning,Sun,Suburban,0.4,0,0.4,4.81,Motorcycle,0,30.2,16.24
ORD102439,3.99,Low,Clear,Morning,Sat,Urban,6.03,0,0.7,4.73,Scooter,0,93.0,17.95
ORD102440,6.07,Medium,Rain,Evening,Fri,Suburban,5.7,0,6.0,4.61,Scooter,1,32.0,36.22
ORD102441,3.17,Medium,Clear,Evening,Sat,Urban,2.97,1,1.8,4.43,Motorcycle,0,15.3,24.72
ORD102442,13.43,High,Clear,Night,Mon,Suburban,2.26,0,4.1,3.82,Motorcycle,0,77.6,52.32
ORD102443,4.06,High,Rain,Morning,Fri,Urban,3.97,0,1.8,4.65,Motorcycle,0,31.9,32.97
ORD102444,5.36,Medium,Clear,Morning,Fri,Suburban,0.32,0,2.4,5.0,Electric_Two_Wheeler,0,50.5,27.54
ORD102445,2.33,Medium,Rain,Morning,Thu,Urban,0.45,0,2.4,4.35,Scooter,0,20.0,27.31
ORD102446,10.44,Low,Clear,Afternoon,Sat,Suburban,0.96,1,0.1,4.35,Motorcycle,0,16.2,44.79
ORD102447,4.34,Low,Clear,Night,Thu,Suburban,3.77,0,1.5,3.86,Scooter,0,51.4,15.12
ORD102448,3.29,Low,Rain,Evening,Sat,Urban,1.48,0,5.0,3.47,Motorcycle,0,40.3,20.06
ORD102449,4.2,Medium,Clear,Afternoon,Fri,Urban,1.6,2,1.7,4.16,Electric_Two_Wheeler,0,55.5,29.53
ORD102450,5.76,Low,Clear,Night,Thu,Urban,0.72,0,1.4,4.89,Motorcycle,0,96.9,31.49
ORD102451,2.79,Severe,Clear,Evening,Sun,Suburban,2.29,0,1.9,4.84,Motorcycle,0,46.7,33.14
ORD102452,5.06,Medium,Clear,Morning,Tue,Urban,4.58,0,1.2,4.27,Motorcycle,0,64.2,31.5
ORD102453,1.32,Medium,Rain,Evening,Sat,Urban,1.0,0,1.8,4.47,Scooter,0,18.8,19.81
ORD102454,1.63,Medium,Fog,Afternoon,Sat,Urban,2.13,1,0.4,3.81,Motorcycle,1,89.7,28.1
ORD102455,4.3,Low,Extreme_Heat,Morning,Thu,Rural,1.01,0,8.6,4.34,Electric_Two_Wheeler,0,82.5,19.16
ORD102456,9.8,Medium,Rain,Morning,Sat,Urban,3.35,1,0.1,4.09,Motorcycle,0,57.0,52.93
ORD102457,1.22,Medium,Clear,Afternoon,Fri,Urban,1.49,0,1.7,4.32,Scooter,0,26.5,14.69
ORD102458,2.72,Medium,Clear,Afternoon,Thu,Suburban,1.03,0,0.6,4.19,Scooter,1,48.3,24.54
ORD102459,1.8,Medium,Clear,Afternoon,Thu,Suburban,1.29,0,0.2,4.18,Scooter,0,36.8,14.25
ORD102460,3.14,Severe,Clear,Morning,Wed,Urban,0.39,1,2.6,4.7,Scooter,0,99.5,39.0
ORD102461,4.14,High,Clear,Evening,Sun,Rural,4.22,2,10.5,5.0,Motorcycle,1,54.2,29.56
ORD102462,3.46,Medium,Extreme_Heat,Night,Sun,Suburban,6.54,0,3.5,4.23,Scooter,0,48.0,23.78
ORD102463,0.95,Medium,Clear,Evening,Wed,Urban,1.5,0,0.7,4.87,Scooter,1,25.2,20.31
ORD102464,1.35,Medium,Clear,Afternoon,Fri,Urban,0.7,1,1.7,3.8,Scooter,1,31.5,28.17
ORD102465,1.83,Low,Clear,Morning,Tue,Suburban,2.39,0,0.1,4.26,Motorcycle,0,74.0,12.07
ORD102466,2.92,Medium,Fog,Morning,Sat,Urban,1.4,1,1.9,3.78,Motorcycle,0,58.1,35.27
ORD102467,2.37,Low,Rain,Morning,Mon,Urban,0.78,0,0.3,4.18,Motorcycle,0,42.2,24.16
ORD102468,2.99,Medium,Rain,Evening,Sat,Urban,0.28,1,4.0,4.59,Scooter,1,36.7,41.24
ORD102469,3.74,Medium,Clear,Evening,Mon,Suburban,4.61,0,0.1,4.75,Scooter,0,28.1,22.59
ORD102470,3.26,Low,Fog,Evening,Sun,Suburban,3.39,1,0.0,3.99,Scooter,0,13.1,36.17
ORD102471,10.97,Severe,Clear,Evening,Fri,Suburban,3.73,0,4.9,4.48,Scooter,1,97.9,61.88
ORD102472,11.2,Severe,Fog,Afternoon,Tue,Urban,1.36,0,7.1,4.79,Scooter,0,77.8,62.53
ORD102473,4.21,High,Clear,Afternoon,Tue,Suburban,3.0,2,0.2,4.74,Motorcycle,0,93.5,35.07
ORD102474,2.57,Medium,Clear,Evening,Tue,Suburban,1.94,0,0.8,4.4,Scooter,1,47.1,19.75
ORD102475,3.23,High,Clear,Afternoon,Wed,Urban,1.14,1,3.4,4.06,Electric_Two_Wheeler,0,88.2,33.72
ORD102476,4.65,Low,Rain,Morning,Fri,Suburban,3.9,0,1.9,4.02,Motorcycle,0,33.1,26.29
ORD102477,2.13,High,Clear,Afternoon,Mon,Urban,13.58,0,7.5,3.96,Scooter,0,55.9,20.89
ORD102478,4.7,Low,Fog,Afternoon,Tue,Suburban,4.79,0,1.2,4.29,Motorcycle,1,28.2,35.97
ORD102479,3.34,High,Clear,Morning,Fri,Urban,3.19,0,0.0,3.97,Motorcycle,0,79.3,31.14
ORD102480,10.05,Low,Clear,Evening,Sat,Suburban,2.95,1,0.0,4.57,Motorcycle,1,54.8,44.36
ORD102481,2.1,High,Clear,Night,Mon,Rural,2.3,0,2.1,4.39,Electric_Two_Wheeler,0,58.3,18.37
ORD102482,8.48,Severe,Clear,Morning,Sun,Rural,4.04,0,3.5,4.37,Scooter,0,87.4,43.77
ORD102483,4.68,Low,Clear,Morning,Wed,Urban,1.56,0,3.9,3.56,Motorcycle,0,76.5,15.53
ORD102484,2.47,Medium,Clear,Evening,Thu,Urban,0.6,0,6.1,4.31,Scooter,0,97.0,18.94
ORD102485,6.12,Severe,Rain,Morning,Mon,Urban,3.12,0,0.7,4.12,Motorcycle,0,46.5,54.98
ORD102486,0.7,Medium,,Afternoon,Sun,Suburban,5.24,0,3.4,5.0,Scooter,0,51.5,9.04
ORD102487,2.9,High,Extreme_Heat,Morning,Sun,Suburban,1.04,0,4.4,3.79,Scooter,0,65.4,31.35
ORD102488,3.41,Medium,Clear,Morning,Sun,Urban,3.26,0,4.5,4.22,Motorcycle,0,50.8,23.77
ORD102489,2.54,Medium,Fog,Evening,Sat,Urban,0.84,1,1.3,4.45,Scooter,1,47.8,34.85
ORD102490,7.18,Low,Clear,Evening,Mon,Rural,5.92,1,2.5,3.91,Scooter,0,40.7,30.13
ORD102491,12.71,Low,Clear,Morning,Mon,Urban,2.5,0,2.0,5.0,Scooter,0,84.9,55.72
ORD102492,2.12,High,Clear,Afternoon,Thu,Urban,1.88,1,2.3,5.0,Motorcycle,1,58.0,30.71
ORD102493,6.84,Medium,Clear,Morning,Tue,Urban,3.23,0,0.8,3.96,Electric_Two_Wheeler,0,64.7,35.36
ORD102494,4.11,Medium,Fog,Morning,Sat,Urban,3.56,0,2.9,4.06,Motorcycle,0,28.4,29.92
ORD102495,6.43,Medium,Clear,Night,Sun,Suburban,4.66,0,3.1,5.0,Motorcycle,0,32.7,28.46
ORD102496,4.6,Medium,Clear,Evening,Thu,Rural,4.83,0,0.5,4.86,Motorcycle,1,40.6,29.19
ORD102497,3.52,High,Fog,Afternoon,Mon,Suburban,0.31,1,1.5,4.15,Scooter,0,51.9,36.31
ORD102498,16.57,Severe,Clear,Evening,Sat,Urban,0.46,0,1.4,4.47,Scooter,0,14.0,80.97
ORD102499,4.41,Medium,Rain,Evening,Wed,Suburban,3.7,1,3.5,3.75,Motorcycle,0,90.0,35.63
ORD102500,6.78,High,Clear,Evening,Mon,Urban,6.04,2,2.7,5.0,Scooter,1,91.3,52.39
ORD102501,2.57,High,Fog,Morning,Wed,Urban,0.94,0,1.6,4.33,Scooter,0,69.6,30.07
ORD102502,9.62,Medium,Clear,Morning,Fri,Rural,0.22,1,2.6,4.53,Motorcycle,0,38.4,43.55
ORD102503,4.0,Severe,Clear,Evening,Wed,Urban,0.98,0,0.8,3.93,Motorcycle,1,44.7,47.74
ORD102504,1.62,Low,Clear,Afternoon,Mon,Urban,1.17,0,0.7,3.85,Scooter,0,76.1,14.78
ORD102505,3.1,Low,Extreme_Heat,Night,Thu,Rural,3.06,0,0.7,4.48,Motorcycle,0,35.8,13.1
ORD102506,4.35,High,Clear,Evening,Mon,Urban,0.3,1,0.1,5.0,Motorcycle,0,64.8,35.28
ORD102507,4.21,Medium,Clear,Night,Mon,Suburban,0.68,0,2.9,4.08,Motorcycle,0,91.6,23.92
ORD102508,3.71,High,Rain,Morning,Fri,Rural,4.69,0,10.6,3.91,Electric_Two_Wheeler,0,46.9,21.99
ORD102509,4.12,High,Extreme_Heat,Night,Sun,Urban,0.54,0,0.9,4.42,Scooter,0,62.8,36.19
ORD102510,2.0,Low,Fog,Afternoon,Tue,Urban,3.05,0,6.6,4.95,Motorcycle,1,93.6,24.49
ORD102511,4.02,High,Extreme_Heat,Night,Mon,Urban,1.1,2,2.3,4.04,Electric_Two_Wheeler,0,40.7,42.12
ORD102512,2.86,Medium,Clear,Morning,Fri,Urban,2.37,1,0.6,4.2,Motorcycle,0,78.4,22.51
ORD102513,5.37,Medium,Clear,Afternoon,Thu,Urban,0.35,0,0.0,4.63,Motorcycle,0,78.0,30.69
ORD102514,4.17,Medium,Rain,Evening,Fri,Suburban,0.88,0,3.2,4.68,Scooter,1,93.6,34.51
ORD102515,2.66,Severe,Fog,Afternoon,Fri,Urban,1.31,1,3.0,4.19,Motorcycle,1,87.3,47.54
ORD102516,5.55,Low,Clear,Afternoon,Wed,Urban,4.09,1,0.7,4.74,Scooter,0,77.4,30.61
ORD102517,7.11,Medium,Clear,Night,Tue,Suburban,1.86,1,1.0,4.51,Electric_Two_Wheeler,0,67.3,34.75
ORD102518,4.81,High,Rain,Afternoon,Tue,Suburban,0.29,1,5.7,4.31,Motorcycle,1,31.7,38.63
ORD102519,2.34,High,Clear,Evening,Sat,Suburban,3.44,2,0.4,4.66,Electric_Two_Wheeler,1,70.4,27.58
ORD102520,11.67,High,Clear,Morning,Sun,Urban,0.31,0,4.5,4.61,Motorcycle,0,34.9,53.05
ORD102521,3.82,Low,Clear,Evening,Thu,Suburban,5.65,0,0.5,3.88,Scooter,1,49.6,25.59
ORD102522,4.71,Low,Clear,Evening,Sat,Suburban,0.68,0,1.6,4.89,Scooter,1,73.9,21.72
ORD102523,1.19,Medium,Rain,Afternoon,Sun,Urban,1.54,0,1.7,4.44,Electric_Two_Wheeler,0,70.7,23.04
ORD102524,4.11,High,Clear,Morning,Sun,Urban,0.35,1,1.6,4.85,Scooter,0,46.1,37.04
