distance_km,package_weight_kg,num_stops,rider_experience_years,rider_rating,is_peak_hour,fuel_level_pct,delivery_time_minutes,traffic_level_Low,traffic_level_Medium,traffic_level_Severe,weather_Extreme_Heat,weather_Fog,weather_Rain,time_of_day_Evening,time_of_day_Morning,time_of_day_Night,day_of_week_Mon,day_of_week_Sat,day_of_week_Sun,day_of_week_Thu,day_of_week_Tue,day_of_week_Wed,area_type_Suburban,area_type_Urban,vehicle_type_Motorcycle,vehicle_type_Scooter
11.07,1.95,0,0.8,4.6,0,19.8,62.25,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
3.9,1.33,0,0.4,4.47,1,80.0,40.11,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
4.99,4.63,1,1.7,4.1,1,27.4,33.53,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
6.91,1.95,2,6.1,4.23,0,38.7,40.38,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
4.17,0.88,0,3.2,4.68,1,93.6,34.51,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True
5.71,5.42,2,1.6,4.07,0,28.6,28.48,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False
4.09,0.42,2,1.8,4.31,0,12.8,40.63,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
3.24,3.74,1,0.9,5.0,0,71.6,27.52,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
4.36,1.3,0,4.2,4.3,0,60.8,25.73,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
5.86,3.85,1,5.9,4.68,1,16.0,49.49,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False
1.74,2.08,1,0.7,3.8,1,63.8,32.18,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True
1.32,4.34,0,0.7,4.2,0,42.8,18.34,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
5.48,1.81,0,0.9,4.21,0,88.5,29.67,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
3.22,4.28,0,0.4,3.95,1,94.6,30.58,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
2.76,4.65,1,2.0,4.62,1,93.1,32.45,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
8.25,0.25,0,0.7,4.82,0,57.5,34.8,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
5.86,0.51,0,0.2,4.12,0,50.1,38.35,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
2.1,2.7,1,5.3,4.39,1,66.7,30.6,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
3.07,2.38,0,0.8,3.67,1,78.0,22.9,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
1.55,0.79,1,3.2,4.19,1,67.4,20.34,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
4.01,0.23,1,0.6,4.58,1,17.0,27.72,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5.44,0.96,2,0.8,3.98,1,88.3,44.82,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
2.92,0.85,1,0.0,3.94,1,83.1,22.52,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False
2.3,2.01,2,0.8,4.56,1,66.9,29.47,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
3.89,1.96,0,1.1,4.45,0,20.4,24.73,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
2.38,1.29,0,2.1,4.53,0,74.8,32.88,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False
11.8,4.28,1,0.0,4.08,0,29.6,53.88,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
2.59,6.9,2,1.9,3.64,0,46.7,30.44,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
1.4,2.58,2,2.4,4.75,0,42.4,27.69,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2.12,7.12,1,3.8,4.13,1,56.2,25.71,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
4.52,0.43,1,2.3,4.25,1,66.5,27.82,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
4.25,1.33,1,1.9,5.0,0,19.2,33.95,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
3.87,2.51,0,0.6,4.46,0,88.3,20.32,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
2.76,4.11,1,0.5,3.83,1,35.1,31.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True
10.1,3.63,1,7.5,4.94,1,31.2,48.68,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
5.58,3.14,1,2.0,3.53,0,14.7,45.81,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
4.95,1.6,1,2.2,4.25,0,83.9,29.56,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
10.82,3.52,3,11.2,4.07,0,49.3,67.05,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True
2.34,3.2,2,1.7,4.78,0,47.7,21.69,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
3.47,0.81,1,2.0,4.39,0,42.8,38.59,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False
4.04,0.41,1,6.4,4.29,0,60.8,18.3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
1.58,0.2,1,7.4,4.76,1,77.4,20.63,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
3.74,4.61,0,0.1,4.75,0,28.1,22.59,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
4.32,4.13,3,4.6,3.9,0,87.1,33.12,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
4.04,1.55,0,0.6,4.17,0,41.7,21.84,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
5.46,7.45,0,0.4,4.53,0,83.6,32.0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
5.26,10.79,0,2.4,4.38,0,18.5,30.84,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
6.12,1.68,0,0.5,4.25,0,91.2,31.7,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
7.14,0.53,2,2.6,4.62,1,54.3,38.68,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
0.98,1.65,0,3.4,4.26,1,27.1,17.68,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
2.29,2.1,1,0.7,4.12,1,94.8,27.37,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
9.62,5.16,2,1.2,4.3,0,39.1,50.49,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
4.87,3.14,0,8.2,3.96,1,63.4,31.19,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True
6.09,0.6,1,6.5,4.39,0,61.6,37.11,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
6.35,0.27,1,1.5,4.51,1,91.6,37.23,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
5.08,2.67,1,2.9,4.43,0,84.0,36.57,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
5.12,3.13,0,2.6,4.78,0,74.8,24.54,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
5.6,1.08,1,3.9,4.12,0,29.9,29.9,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
8.63,2.4,0,2.6,4.0,1,46.5,48.17,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
4.22,0.27,2,7.8,4.48,0,98.8,37.03,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
2.0,2.45,0,1.7,4.02,0,82.5,17.87,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
2.4,5.21,0,4.5,4.22,0,39.2,24.2,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
1.06,0.28,1,3.1,4.2,0,63.5,21.05,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
5.77,1.78,3,0.9,4.69,1,87.6,55.97,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
4.57,0.41,1,5.0,3.92,0,35.5,36.33,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
6.37,7.33,1,0.1,4.73,1,78.9,50.96,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2.06,3.1,0,1.7,4.33,0,99.3,10.62,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
5.58,2.63,1,8.2,4.11,0,26.0,44.35,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
6.11,4.7,2,6.1,4.12,0,71.4,36.79,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
6.97,3.51,0,4.3,4.47,0,25.5,28.62,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
1.01,1.68,2,5.3,3.86,0,45.9,23.58,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
4.78,0.22,1,0.2,4.73,1,18.6,33.44,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
6.37,2.99,0,4.8,4.36,0,63.9,32.63,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
3.26,0.72,1,4.2,4.32,0,51.8,21.86,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
2.17,1.22,0,4.5,4.5,0,50.2,16.15,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
3.7,1.49,1,1.3,4.75,0,97.8,20.87,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2.04,4.57,0,0.2,4.52,0,66.6,20.37,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
2.75,1.05,0,10.5,4.73,0,79.0,23.55,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
2.93,3.52,0,0.8,3.95,0,65.4,29.97,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True
1.97,2.13,0,4.1,4.54,0,86.9,22.95,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
12.36,4.5,1,3.3,4.7,1,25.6,47.57,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
4.24,1.13,0,4.0,4.32,0,36.8,21.83,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
3.88,0.93,0,0.6,4.66,0,86.5,18.33,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
2.24,0.72,1,2.3,3.88,0,61.9,25.95,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False
9.27,0.4,0,6.5,3.91,0,61.3,44.06,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
4.35,3.93,0,1.6,4.08,0,52.5,23.94,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
4.23,3.81,0,0.1,3.83,1,28.3,23.01,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
6.16,1.26,1,0.6,4.08,0,70.5,32.71,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
5.37,4.09,0,2.8,4.55,0,84.1,23.41,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
3.55,0.48,0,4.4,4.21,0,55.5,9.39,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
6.41,1.83,2,0.2,4.07,0,73.1,36.28,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
7.21,1.18,0,0.8,4.0,0,50.3,34.11,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
4.57,1.41,1,0.4,4.08,0,61.1,26.77,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
7.33,0.89,0,1.7,4.01,1,67.5,34.62,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6.66,1.07,1,2.2,4.27,1,63.1,55.08,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
4.23,1.25,2,1.4,4.57,0,81.3,34.73,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1.25,5.36,2,0.1,4.39,0,88.0,28.76,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False
4.72,0.84,0,1.5,4.15,1,13.2,42.25,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
6.78,0.46,2,4.6,4.17,1,47.4,44.09,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
9.36,5.83,1,0.8,4.33,0,96.1,42.83,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
1.94,1.99,2,0.5,4.57,1,59.9,40.49,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2.14,4.46,0,1.0,3.61,0,77.9,13.07,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
4.38,2.7,0,3.7,4.63,0,22.9,26.61,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
0.7,3.26,1,3.0,3.86,0,24.3,18.71,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
8.47,1.39,0,4.3,4.58,1,26.1,41.92,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
4.48,4.27,1,3.9,4.42,0,54.6,18.48,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False
2.03,6.23,0,0.5,4.99,0,14.0,17.25,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
