delivery_id,date,rider_id,vehicle_type,zone,time_of_day,weather,traffic_condition,distance_km,shipment_weight_kg,order_volume_parcels,sla_minutes,delivery_time_min,delayed,fuel_cost_inr,delivery_cost_inr,customer_rating
DEL-10389,2026-06-19,RDR-041,E-Bike,Zone D - East,Morning (6-11),Clear,Medium,3.17,2.69,1,40,24.5,0,2.04,24.66,4.9
DEL-10985,2026-06-19,RDR-044,Motorbike,Zone E - West,Evening (16-21),Clear,Medium,2.78,1.35,1,40,11.5,0,6.56,28.65,5.0
DEL-10195,2026-06-19,RDR-057,Scooter,Zone B - North,Afternoon (11-16),Clear,Low,1.83,2.04,2,35,4.0,0,3.55,24.64,5.0
DEL-11593,2026-06-19,RDR-040,Scooter,Zone C - South,Afternoon (11-16),Rain,High,5.44,0.71,1,35,39.2,1,9.92,38.33,3.9
DEL-11981,2026-06-19,RDR-033,E-Bike,Zone D - East,Evening (16-21),Clear,Low,3.96,1.61,1,40,16.3,0,2.15,25.42,5.0
DEL-10564,2026-06-19,RDR-017,Scooter,Zone B - North,Afternoon (11-16),Clear,Low,2.15,1.34,2,35,10.0,0,4.13,25.85,4.6
DEL-10740,2026-06-19,RDR-032,Motorbike,Zone B - North,Evening (16-21),Cloudy,Low,2.39,1.48,1,35,5.9,0,5.82,37.62,4.7
DEL-10324,2026-06-19,RDR-009,E-Bike,Zone D - East,Morning (6-11),Cloudy,Low,3.61,1.45,1,40,12.7,0,2.28,25.92,4.9
DEL-11342,2026-06-19,RDR-046,E-Bike,Zone C - South,Evening (16-21),Clear,Medium,8.47,0.39,2,35,37.1,1,5.52,29.72,3.8
DEL-10712,2026-06-19,RDR-003,Motorbike,Zone B - North,Evening (16-21),Clear,Medium,3.89,3.88,1,35,20.5,0,9.21,34.1,4.7
DEL-11989,2026-06-19,RDR-048,Motorbike,Zone E - West,Evening (16-21),Cloudy,High,4.19,0.96,1,40,21.9,0,9.79,35.45,4.9
DEL-10621,2026-06-19,RDR-032,Scooter,Zone E - West,Morning (6-11),Cloudy,Medium,15.27,2.17,2,40,56.0,1,26.25,47.94,4.4
DEL-10233,2026-06-19,RDR-056,Motorbike,Zone E - West,Evening (16-21),Rain,Low,2.28,2.25,2,40,13.4,0,5.62,29.65,5.0
DEL-10851,2026-06-19,RDR-007,Motorbike,Zone A - Central,Afternoon (11-16),Clear,High,2.99,1.18,1,30,10.8,0,7.31,32.01,5.0
DEL-11659,2026-06-19,RDR-019,Scooter,Zone E - West,Evening (16-21),Cloudy,Medium,0.93,1.3,1,40,11.6,0,1.71,20.74,5.0
DEL-10663,2026-06-19,RDR-031,Scooter,Zone D - East,Afternoon (11-16),Cloudy,Medium,6.22,1.18,1,40,29.7,0,12.21,37.53,5.0
DEL-10695,2026-06-19,RDR-014,Motorbike,Zone C - South,Evening (16-21),Rain,Medium,1.68,2.42,1,35,11.7,0,3.8,27.58,4.4
DEL-10627,2026-06-20,RDR-030,Motorbike,Zone D - East,Night (21-2),Clear,Medium,3.29,1.2,2,40,9.6,0,7.15,33.64,5.0
DEL-10088,2026-06-20,RDR-039,E-Bike,Zone D - East,Morning (6-11),Cloudy,Medium,4.0,1.52,2,40,20.4,0,2.25,22.46,5.0
DEL-10254,2026-06-20,RDR-057,Scooter,Zone E - West,Afternoon (11-16),Clear,Medium,1.69,0.68,3,40,16.2,0,3.25,32.12,4.9
DEL-11450,2026-06-20,RDR-007,Motorbike,Zone B - North,Afternoon (11-16),Clear,Medium,8.14,0.95,2,35,29.8,0,19.14,42.37,5.0
DEL-11007,2026-06-20,RDR-021,E-Bike,Zone A - Central,Evening (16-21),Cloudy,Low,3.21,4.82,2,30,19.4,0,1.84,27.53,5.0
DEL-10422,2026-06-20,RDR-045,Scooter,Zone D - East,Afternoon (11-16),Clear,Low,3.88,1.89,2,40,18.6,0,6.73,28.29,5.0
DEL-10051,2026-06-20,RDR-041,Motorbike,Zone C - South,Morning (6-11),Cloudy,High,11.0,4.83,1,35,49.7,1,23.66,45.71,3.9
DEL-11755,2026-06-20,RDR-042,E-Bike,Zone A - Central,Afternoon (11-16),Clear,Medium,2.35,3.62,2,30,9.4,0,1.36,28.02,5.0
DEL-11937,2026-06-20,RDR-002,E-Bike,Zone A - Central,Evening (16-21),Clear,Medium,6.8,0.32,1,30,31.5,1,4.04,26.2,3.9
DEL-10046,2026-06-20,RDR-008,Scooter,Zone A - Central,Evening (16-21),Clear,Low,2.42,0.93,1,30,9.3,0,4.24,34.16,5.0
DEL-10405,2026-06-20,RDR-030,E-Bike,Zone C - South,Morning (6-11),Cloudy,High,4.63,1.59,2,35,33.2,0,2.84,26.25,5.0
DEL-11648,2026-06-20,RDR-058,Motorbike,Zone C - South,Evening (16-21),Cloudy,Medium,1.74,1.62,3,35,6.0,0,3.89,30.49,5.0
DEL-10313,2026-06-20,RDR-049,E-Bike,Zone D - East,Evening (16-21),Rain,Low,3.98,3.04,1,40,17.5,0,2.3,26.25,4.8
DEL-10085,2026-06-20,RDR-046,Scooter,Zone C - South,Evening (16-21),Clear,Medium,2.53,3.39,2,35,13.5,0,4.55,32.16,5.0
DEL-11307,2026-06-20,RDR-045,E-Bike,Zone A - Central,Evening (16-21),Clear,Low,5.52,3.09,3,30,25.0,0,3.13,25.09,5.0
DEL-10870,2026-06-20,RDR-034,Scooter,Zone E - West,Night (21-2),Clear,Medium,1.73,1.51,1,40,13.8,0,3.22,24.29,5.0
DEL-11475,2026-06-20,RDR-013,Motorbike,Zone D - East,Evening (16-21),Clear,Medium,3.65,2.92,3,40,16.3,0,7.6,31.29,5.0
DEL-11438,2026-06-20,RDR-021,Scooter,Zone E - West,Morning (6-11),Clear,Low,6.56,2.41,2,40,22.8,0,11.48,38.94,4.4
DEL-11495,2026-06-20,RDR-010,Motorbike,Zone A - Central,Afternoon (11-16),Clear,Low,4.32,0.31,4,30,13.9,0,10.28,37.08,5.0
DEL-11654,2026-06-20,RDR-034,Scooter,Zone A - Central,Evening (16-21),Clear,High,7.08,0.36,3,30,36.0,1,13.35,41.64,3.7
DEL-10866,2026-06-20,RDR-025,Scooter,Zone C - South,Afternoon (11-16),Clear,Medium,3.37,3.8,1,35,24.2,0,6.4,34.94,5.0
DEL-10680,2026-06-20,RDR-026,E-Bike,Zone A - Central,Morning (6-11),Clear,Medium,8.3,1.38,1,30,36.7,1,5.37,31.26,3.9
DEL-11899,2026-06-20,RDR-011,Motorbike,Zone E - West,Morning (6-11),Clear,High,3.74,2.53,1,40,19.8,0,9.18,28.15,5.0
DEL-11210,2026-06-20,RDR-031,Scooter,Zone A - Central,Night (21-2),Rain,Medium,9.37,6.59,1,30,50.8,1,16.45,45.59,3.6
DEL-10156,2026-06-20,RDR-015,Motorbike,Zone A - Central,Evening (16-21),Clear,Medium,1.89,1.97,4,30,11.3,0,4.01,28.01,5.0
DEL-11213,2026-06-21,RDR-047,Motorbike,Zone D - East,Afternoon (11-16),Cloudy,Medium,1.1,2.82,1,40,9.2,0,2.77,23.83,4.9
DEL-10526,2026-06-21,RDR-042,Scooter,Zone A - Central,Afternoon (11-16),Cloudy,Low,3.28,4.32,1,30,13.3,0,5.88,29.29,5.0
DEL-11074,2026-06-21,RDR-041,E-Bike,Zone C - South,Afternoon (11-16),Rain,Medium,8.05,0.73,1,35,49.5,1,5.13,26.94,3.7
DEL-10978,2026-06-21,RDR-015,Motorbike,Zone D - East,Evening (16-21),Clear,High,3.86,1.37,4,40,17.4,0,8.43,39.77,5.0
DEL-11170,2026-06-21,RDR-052,Motorbike,Zone C - South,Afternoon (11-16),Clear,Medium,8.48,1.83,3,35,34.0,0,18.34,48.84,5.0
DEL-11084,2026-06-21,RDR-026,E-Bike,Zone D - East,Afternoon (11-16),Clear,Medium,1.22,3.51,1,40,10.0,0,0.68,29.38,4.7
DEL-10944,2026-06-21,RDR-003,Scooter,Zone D - East,Afternoon (11-16),Cloudy,Medium,5.05,3.76,1,40,22.6,0,8.77,32.79,4.9
DEL-10326,2026-06-21,RDR-006,Motorbike,Zone D - East,Morning (6-11),Clear,High,1.18,2.52,4,40,13.9,0,2.66,27.43,4.9
DEL-10612,2026-06-21,RDR-016,Motorbike,Zone A - Central,Night (21-2),Clear,Low,1.22,2.06,1,30,6.2,0,2.81,23.71,4.7
DEL-11263,2026-06-21,RDR-027,Motorbike,Zone A - Central,Evening (16-21),Clear,Low,6.27,8.22,1,30,20.3,0,13.93,47.68,4.8
DEL-11730,2026-06-21,RDR-051,Scooter,Zone A - Central,Morning (6-11),Cloudy,Medium,7.49,3.58,1,30,30.8,1,14.39,38.32,3.3
DEL-11282,2026-06-21,RDR-043,Motorbike,Zone E - West,Evening (16-21),Clear,Low,5.56,3.3,1,40,13.4,0,13.09,41.29,5.0
DEL-11854,2026-06-21,RDR-036,E-Bike,Zone D - East,Night (21-2),Clear,Medium,8.26,2.11,1,40,37.9,0,4.55,31.76,5.0
DEL-10868,2026-06-21,RDR-030,E-Bike,Zone B - North,Evening (16-21),Clear,Medium,4.9,1.92,1,35,19.8,0,3.02,29.68,5.0
DEL-11822,2026-06-21,RDR-020,Motorbike,Zone D - East,Evening (16-21),Cloudy,Medium,3.44,1.16,3,40,15.0,0,7.96,26.85,4.6
DEL-11421,2026-06-21,RDR-021,Motorbike,Zone C - South,Evening (16-21),Clear,Medium,6.69,3.61,1,35,23.8,0,14.29,34.04,4.6
DEL-11129,2026-06-21,RDR-057,Scooter,Zone E - West,Night (21-2),Rain,High,5.97,2.3,1,40,45.8,1,10.03,35.08,3.8
DEL-10753,2026-06-21,RDR-051,Scooter,Zone B - North,Morning (6-11),Clear,Low,6.56,2.37,2,35,27.7,0,11.37,35.49,4.9
DEL-10364,2026-06-21,RDR-050,E-Bike,Zone C - South,Evening (16-21),Clear,Medium,5.23,1.01,1,35,23.0,0,2.98,24.7,5.0
DEL-11928,2026-06-21,RDR-023,Motorbike,Zone D - East,Evening (16-21),Clear,High,4.62,3.35,1,40,29.9,0,10.27,33.79,5.0
DEL-11620,2026-06-21,RDR-011,Motorbike,Zone D - East,Afternoon (11-16),Clear,High,1.49,4.94,4,40,7.2,0,3.3,23.44,4.9
DEL-10742,2026-06-21,RDR-005,Motorbike,Zone A - Central,Afternoon (11-16),Clear,Medium,2.99,1.6,1,30,15.2,0,7.29,36.12,5.0
DEL-10367,2026-06-22,RDR-048,E-Bike,Zone C - South,Evening (16-21),Clear,Low,4.88,0.98,2,35,15.6,0,2.83,26.65,4.7
DEL-10412,2026-06-22,RDR-033,E-Bike,Zone C - South,Afternoon (11-16),Cloudy,High,8.67,1.04,2,35,50.6,1,5.7,31.92,3.6
DEL-11300,2026-06-22,RDR-049,Scooter,Zone B - North,Afternoon (11-16),Cloudy,Low,3.46,1.04,2,35,10.1,0,6.47,33.03,4.6
DEL-11789,2026-06-22,RDR-003,Motorbike,Zone E - West,Morning (6-11),Clear,Medium,3.36,1.08,1,40,18.5,0,8.24,36.33,4.8
DEL-11470,2026-06-22,RDR-006,Motorbike,Zone A - Central,Afternoon (11-16),Cloudy,High,4.26,1.14,1,30,23.1,0,9.54,30.05,5.0
DEL-10478,2026-06-22,RDR-053,E-Bike,Zone A - Central,Evening (16-21),Clear,Medium,8.4,3.4,1,30,30.9,1,4.7,28.55,4.3
DEL-10617,2026-06-22,RDR-039,Scooter,Zone A - Central,Morning (6-11),Rain,Medium,1.34,2.05,1,30,9.3,0,2.49,24.69,4.9
DEL-10006,2026-06-22,RDR-014,Scooter,Zone B - North,Evening (16-21),Clear,Medium,1.44,2.17,1,35,8.9,0,2.71,32.64,4.9
DEL-11820,2026-06-22,RDR-051,Scooter,Zone B - North,Evening (16-21),Cloudy,Medium,1.29,1.03,1,35,14.8,0,2.21,23.3,4.8
DEL-10469,2026-06-22,RDR-037,E-Bike,Zone C - South,Morning (6-11),Rain,High,2.82,1.92,1,35,27.7,0,1.56,33.74,5.0
DEL-10760,2026-06-22,RDR-032,Scooter,Zone A - Central,Morning (6-11),Clear,Low,6.09,5.19,2,30,27.0,0,11.94,34.69,4.5
DEL-11233,2026-06-22,RDR-005,Scooter,Zone A - Central,Afternoon (11-16),Clear,Medium,2.73,1.85,1,30,12.5,0,5.15,30.21,4.8
DEL-11276,2026-06-22,RDR-027,Scooter,Zone E - West,Afternoon (11-16),Clear,Medium,2.77,3.5,2,40,15.8,0,4.97,28.53,4.9
DEL-10221,2026-06-22,RDR-006,Motorbike,Zone C - South,Morning (6-11),Clear,Medium,2.27,2.27,3,35,13.2,0,5.63,32.73,5.0
DEL-10948,2026-06-22,RDR-034,E-Bike,Zone B - North,Afternoon (11-16),Cloudy,High,3.09,1.41,4,35,19.1,0,1.81,25.59,4.8
DEL-11478,2026-06-22,RDR-046,Motorbike,Zone C - South,Afternoon (11-16),Cloudy,High,12.64,3.24,2,35,52.3,1,27.88,52.09,3.9
DEL-11610,2026-06-22,RDR-014,E-Bike,Zone C - South,Evening (16-21),Clear,Medium,2.92,0.93,2,35,18.8,0,1.83,26.93,4.6
DEL-10173,2026-06-22,RDR-052,Scooter,Zone E - West,Afternoon (11-16),Clear,High,1.26,2.31,1,40,12.2,0,2.19,25.28,4.7
DEL-10946,2026-06-22,RDR-015,Scooter,Zone C - South,Evening (16-21),Cloudy,Low,14.0,4.88,1,35,45.3,1,24.07,47.34,3.7
DEL-10774,2026-06-22,RDR-023,Motorbike,Zone C - South,Night (21-2),Clear,Medium,6.33,2.17,3,35,22.1,0,15.49,38.94,4.6
DEL-10216,2026-06-22,RDR-014,Scooter,Zone D - East,Evening (16-21),Clear,Low,3.12,3.18,3,40,13.0,0,5.41,30.93,5.0
DEL-10957,2026-06-22,RDR-054,Scooter,Zone E - West,Night (21-2),Cloudy,Medium,6.88,3.17,2,40,26.8,0,12.42,40.17,4.9
DEL-11528,2026-06-22,RDR-044,E-Bike,Zone E - West,Night (21-2),Clear,Medium,3.02,2.92,1,40,17.2,0,1.85,24.24,4.9
DEL-10329,2026-06-22,RDR-051,Scooter,Zone A - Central,Afternoon (11-16),Cloudy,Low,3.03,3.64,1,30,16.4,0,5.92,27.52,5.0
DEL-11459,2026-06-23,RDR-032,Motorbike,Zone C - South,Afternoon (11-16),Rain,Low,5.95,1.18,3,35,28.0,0,14.93,40.55,5.0
DEL-11506,2026-06-23,RDR-058,Motorbike,Zone E - West,Morning (6-11),Clear,Medium,4.04,3.83,1,40,17.9,0,8.4,33.47,5.0
DEL-10999,2026-06-23,RDR-030,Scooter,Zone E - West,Night (21-2),Clear,Medium,6.63,1.21,4,40,26.7,0,11.07,38.03,4.5
DEL-10414,2026-06-23,RDR-050,Motorbike,Zone C - South,Morning (6-11),Clear,Low,1.22,2.63,1,35,4.0,0,3.02,27.21,5.0
DEL-10643,2026-06-23,RDR-020,Scooter,Zone C - South,Afternoon (11-16),Clear,High,1.39,2.76,1,35,13.6,0,2.56,30.34,5.0
DEL-10340,2026-06-23,RDR-051,Motorbike,Zone D - East,Evening (16-21),Clear,Low,1.16,0.89,1,40,12.2,0,2.46,27.4,5.0
DEL-11825,2026-06-23,RDR-030,Motorbike,Zone A - Central,Evening (16-21),Clear,High,4.39,2.3,1,30,26.7,0,9.75,34.91,5.0
DEL-10298,2026-06-23,RDR-035,Motorbike,Zone A - Central,Morning (6-11),Clear,Medium,1.86,3.11,2,30,11.1,0,3.86,31.81,4.9
DEL-11849,2026-06-23,RDR-052,Motorbike,Zone A - Central,Evening (16-21),Clear,Low,2.68,5.12,1,30,15.3,0,6.03,30.07,4.8
DEL-11720,2026-06-23,RDR-037,Scooter,Zone B - North,Evening (16-21),Clear,Medium,1.26,2.63,1,35,7.8,0,2.38,25.25,4.9
DEL-10638,2026-06-23,RDR-025,Scooter,Zone E - West,Evening (16-21),Cloudy,Low,1.77,1.83,1,40,4.0,0,3.02,25.67,5.0
DEL-11684,2026-06-23,RDR-013,Scooter,Zone D - East,Evening (16-21),Clear,Low,2.45,2.5,1,40,10.0,0,3.99,26.83,5.0
DEL-10215,2026-06-23,RDR-057,Scooter,Zone B - North,Evening (16-21),Cloudy,High,5.2,3.14,2,35,32.2,0,9.46,36.44,5.0
DEL-10589,2026-06-24,RDR-018,Scooter,Zone D - East,Evening (16-21),Cloudy,High,5.64,3.08,2,40,32.4,0,10.07,33.37,4.8
DEL-10289,2026-06-24,RDR-052,Motorbike,Zone A - Central,Evening (16-21),Cloudy,Medium,1.46,2.38,2,30,13.4,0,3.43,32.09,5.0
DEL-10183,2026-06-24,RDR-017,E-Bike,Zone B - North,Night (21-2),Clear,High,5.06,0.71,2,35,32.9,0,2.82,22.37,4.8
DEL-10293,2026-06-24,RDR-021,Scooter,Zone C - South,Morning (6-11),Rain,Medium,4.11,6.88,3,35,23.1,0,8.09,40.04,4.6
DEL-10374,2026-06-24,RDR-027,Scooter,Zone D - East,Evening (16-21),Clear,Low,2.05,1.7,1,40,9.1,0,3.68,28.28,4.6
DEL-10121,2026-06-24,RDR-045,E-Bike,Zone C - South,Evening (16-21),Clear,Low,1.74,2.86,3,35,21.7,0,0.97,26.41,5.0
DEL-11603,2026-06-24,RDR-016,Scooter,Zone A - Central,Morning (6-11),Cloudy,High,2.27,2.56,2,30,20.5,0,4.45,31.08,5.0
DEL-11604,2026-06-24,RDR-007,Scooter,Zone A - Central,Evening (16-21),Clear,Medium,0.93,0.9,3,30,8.4,0,1.69,25.17,4.9
DEL-11088,2026-06-24,RDR-034,E-Bike,Zone C - South,Afternoon (11-16),Clear,Medium,4.87,0.63,2,35,29.2,0,3.15,31.8,4.8
DEL-10934,2026-06-24,RDR-013,Scooter,Zone D - East,Evening (16-21),Clear,High,10.11,1.4,1,40,50.2,1,18.99,46.24,3.8
DEL-11244,2026-06-24,RDR-047,Motorbike,Zone D - East,Afternoon (11-16),Cloudy,Low,1.11,3.53,3,40,6.2,0,2.7,27.39,4.6
DEL-10648,2026-06-24,RDR-058,Motorbike,Zone B - North,Evening (16-21),Rain,Medium,7.43,1.64,1,35,35.6,1,18.66,43.31,4.2
DEL-11723,2026-06-24,RDR-011,Scooter,Zone A - Central,Evening (16-21),Clear,Medium,4.64,0.78,1,30,23.9,0,8.6,29.28,5.0
DEL-10773,2026-06-24,RDR-018,Scooter,Zone B - North,Afternoon (11-16),Cloudy,Low,3.9,1.47,2,35,12.9,0,7.3,33.73,4.8
DEL-10239,2026-06-24,RDR-014,Scooter,Zone A - Central,Morning (6-11),Clear,High,4.37,1.87,2,30,19.6,0,7.71,32.71,5.0
DEL-10686,2026-06-24,RDR-030,Motorbike,Zone A - Central,Afternoon (11-16),Clear,Medium,3.25,1.5,1,30,14.4,0,7.24,32.18,4.8
DEL-10703,2026-06-24,RDR-016,Scooter,Zone A - Central,Afternoon (11-16),Clear,Medium,1.11,0.45,2,30,11.0,0,2.02,29.93,5.0
DEL-11076,2026-06-24,RDR-052,Scooter,Zone E - West,Evening (16-21),Clear,Medium,4.55,1.91,2,40,23.0,0,8.55,36.13,4.4
DEL-10708,2026-06-24,RDR-006,Scooter,Zone A - Central,Morning (6-11),Cloudy,Medium,4.99,2.53,2,30,25.1,0,9.43,35.35,4.8
DEL-10162,2026-06-24,RDR-014,Motorbike,Zone B - North,Afternoon (11-16),Clear,Low,2.07,1.73,1,35,16.1,0,4.62,23.84,4.7
DEL-11424,2026-06-24,RDR-042,E-Bike,Zone E - West,Night (21-2),Clear,Medium,2.5,0.86,1,40,13.8,0,1.4,21.83,4.8
DEL-11192,2026-06-24,RDR-022,Scooter,Zone E - West,Night (21-2),Cloudy,Medium,3.56,1.59,2,40,22.1,0,6.29,23.93,5.0
DEL-10725,2026-06-24,RDR-035,E-Bike,Zone B - North,Evening (16-21),Clear,Low,3.99,1.45,3,35,17.2,0,2.56,22.21,4.9
DEL-11595,2026-06-25,RDR-032,Motorbike,Zone C - South,Afternoon (11-16),Clear,High,5.72,2.44,1,35,25.7,0,12.2,35.76,4.8
DEL-10100,2026-06-25,RDR-020,Scooter,Zone E - West,Evening (16-21),Cloudy,Medium,2.32,1.33,3,40,18.7,0,4.51,31.81,5.0
DEL-10113,2026-06-25,RDR-018,E-Bike,Zone E - West,Evening (16-21),Clear,Medium,2.58,0.57,1,40,18.3,0,1.39,30.92,4.8
DEL-11889,2026-06-25,RDR-039,E-Bike,Zone B - North,Afternoon (11-16),Clear,Medium,10.92,3.14,2,35,35.7,1,6.44,35.87,3.5
DEL-11705,2026-06-25,RDR-015,Scooter,Zone E - West,Morning (6-11),Clear,Low,5.12,0.97,3,40,20.8,0,10.05,34.37,5.0
DEL-10211,2026-06-25,RDR-030,Motorbike,Zone D - East,Evening (16-21),Clear,Low,8.27,0.38,1,40,23.7,0,18.82,43.88,5.0
DEL-11530,2026-06-25,RDR-038,Scooter,Zone A - Central,Morning (6-11),Clear,Low,6.12,1.74,1,30,26.4,0,10.5,37.76,5.0
DEL-10968,2026-06-25,RDR-055,Motorbike,Zone E - West,Evening (16-21),Rain,Medium,2.81,2.2,1,40,18.6,0,7.09,31.95,4.8
DEL-11980,2026-06-25,RDR-008,Scooter,Zone E - West,Afternoon (11-16),Cloudy,Low,4.59,2.56,2,40,18.9,0,7.53,33.62,5.0
DEL-11655,2026-06-25,RDR-010,E-Bike,Zone A - Central,Evening (16-21),Clear,High,2.12,3.4,1,30,18.5,0,1.35,25.5,4.9
DEL-10924,2026-06-25,RDR-005,Scooter,Zone B - North,Morning (6-11),Clear,Medium,4.93,8.2,1,35,21.4,0,9.43,41.18,4.9
DEL-11241,2026-06-25,RDR-007,Motorbike,Zone B - North,Evening (16-21),Clear,High,1.91,1.58,1,35,10.6,0,4.44,30.0,4.7
DEL-10031,2026-06-25,RDR-056,Scooter,Zone C - South,Evening (16-21),Clear,Medium,2.24,1.9,2,35,14.2,0,4.13,29.61,5.0
DEL-11997,2026-06-25,RDR-034,Scooter,Zone B - North,Night (21-2),Cloudy,Medium,4.09,1.83,1,35,20.7,0,7.01,31.46,4.8
DEL-10668,2026-06-25,RDR-055,Scooter,Zone D - East,Afternoon (11-16),Cloudy,Low,9.91,4.72,1,40,32.5,0,18.13,49.3,5.0
DEL-11340,2026-06-25,RDR-019,Scooter,Zone E - West,Evening (16-21),Cloudy,High,1.77,0.86,1,40,9.5,0,3.26,30.09,5.0
DEL-11148,2026-06-25,RDR-013,E-Bike,Zone D - East,Afternoon (11-16),Cloudy,Medium,3.85,4.06,1,40,21.3,0,2.31,26.72,5.0
DEL-11672,2026-06-25,RDR-038,E-Bike,Zone D - East,Afternoon (11-16),Cloudy,High,3.13,0.85,1,40,23.2,0,1.98,26.05,4.9
DEL-10836,2026-06-25,RDR-026,E-Bike,Zone E - West,Evening (16-21),Clear,Medium,2.03,0.29,1,40,13.3,0,1.22,22.59,5.0
DEL-10610,2026-06-25,RDR-014,Scooter,Zone E - West,Afternoon (11-16),Clear,High,3.35,1.3,1,40,23.7,0,5.82,33.61,5.0
DEL-11035,2026-06-26,RDR-020,Motorbike,Zone A - Central,Evening (16-21),Clear,High,5.25,1.4,1,30,25.1,0,12.29,36.27,5.0
DEL-11625,2026-06-26,RDR-036,Motorbike,Zone A - Central,Afternoon (11-16),Cloudy,Medium,5.48,0.31,1,30,19.3,0,13.04,39.23,4.9
DEL-10716,2026-06-26,RDR-014,E-Bike,Zone C - South,Evening (16-21),Clear,Low,4.0,4.34,3,35,16.7,0,2.34,31.09,5.0
DEL-10843,2026-06-26,RDR-059,E-Bike,Zone E - West,Night (21-2),Clear,Low,1.45,2.72,4,40,10.0,0,0.85,21.45,5.0
DEL-10932,2026-06-26,RDR-012,E-Bike,Zone A - Central,Morning (6-11),Rain,Medium,2.86,3.72,1,30,14.4,0,1.82,25.4,4.5
DEL-10876,2026-06-26,RDR-041,Motorbike,Zone C - South,Morning (6-11),Clear,Low,1.72,2.85,1,35,12.9,0,4.23,26.86,4.6
DEL-11765,2026-06-26,RDR-040,Scooter,Zone B - North,Morning (6-11),Cloudy,Medium,5.89,6.24,1,35,27.1,0,10.08,45.91,5.0
DEL-10059,2026-06-26,RDR-049,Scooter,Zone C - South,Evening (16-21),Rain,High,6.77,2.72,4,35,50.9,1,11.36,35.33,3.5
DEL-10897,2026-06-26,RDR-034,E-Bike,Zone B - North,Evening (16-21),Clear,Low,3.78,1.99,2,35,16.7,0,2.33,26.71,4.9
DEL-11943,2026-06-26,RDR-006,Motorbike,Zone B - North,Evening (16-21),Rain,Low,3.84,3.89,2,35,13.2,0,9.59,33.62,4.6
DEL-10620,2026-06-26,RDR-001,Scooter,Zone D - East,Night (21-2),Rain,Low,11.02,2.73,3,40,37.9,0,21.15,41.13,4.7
DEL-11850,2026-06-26,RDR-036,Scooter,Zone B - North,Evening (16-21),Clear,Medium,2.86,0.86,2,35,9.7,0,5.15,25.11,5.0
DEL-10738,2026-06-26,RDR-060,Scooter,Zone E - West,Morning (6-11),Clear,Low,3.59,1.82,2,40,14.7,0,6.3,30.66,4.5
DEL-11535,2026-06-26,RDR-011,Scooter,Zone A - Central,Afternoon (11-16),Clear,Medium,1.64,1.0,1,30,15.2,0,2.66,29.6,5.0
DEL-11711,2026-06-26,RDR-004,Scooter,Zone D - East,Night (21-2),Rain,Medium,1.24,1.13,2,40,8.1,0,2.01,26.71,5.0
DEL-10076,2026-06-26,RDR-044,Motorbike,Zone A - Central,Evening (16-21),Clear,Medium,3.29,1.1,1,30,13.4,0,7.06,37.81,4.8
DEL-11663,2026-06-26,RDR-006,Motorbike,Zone A - Central,Morning (6-11),Clear,Medium,2.05,4.23,1,30,11.5,0,4.63,29.39,5.0
DEL-10081,2026-06-26,RDR-031,Motorbike,Zone A - Central,Morning (6-11),Clear,High,4.53,1.53,1,30,27.1,0,9.96,29.51,4.9
DEL-10498,2026-06-27,RDR-033,E-Bike,Zone E - West,Morning (6-11),Clear,Low,1.44,1.28,2,40,6.1,0,0.78,26.13,4.7
DEL-10718,2026-06-27,RDR-029,Scooter,Zone E - West,Night (21-2),Clear,Low,2.7,2.15,2,40,18.7,0,5.09,30.67,4.9
DEL-10240,2026-06-27,RDR-056,E-Bike,Zone D - East,Evening (16-21),Cloudy,High,5.24,0.62,2,40,33.7,0,3.0,27.29,5.0
DEL-10468,2026-06-27,RDR-010,Scooter,Zone B - North,Afternoon (11-16),Rain,High,3.3,0.4,1,35,31.8,0,6.23,28.33,4.9
DEL-11098,2026-06-27,RDR-044,Motorbike,Zone A - Central,Night (21-2),Clear,Low,6.5,2.61,1,30,22.8,0,15.73,43.3,4.8
DEL-10320,2026-06-27,RDR-025,Motorbike,Zone E - West,Morning (6-11),Clear,Medium,1.75,3.39,4,40,9.5,0,3.7,31.14,4.9
DEL-11161,2026-06-27,RDR-029,Scooter,Zone A - Central,Evening (16-21),Clear,Medium,8.15,1.25,1,30,31.6,1,15.5,39.35,3.9
DEL-11171,2026-06-27,RDR-057,E-Bike,Zone A - Central,Night (21-2),Clear,High,0.97,2.9,1,30,8.1,0,0.64,22.02,4.9
DEL-10641,2026-06-27,RDR-006,Scooter,Zone A - Central,Afternoon (11-16),Clear,High,4.16,1.6,3,30,22.5,0,7.63,36.2,4.7
DEL-10808,2026-06-27,RDR-030,Motorbike,Zone B - North,Morning (6-11),Clear,Medium,6.6,0.42,1,35,25.1,0,14.22,38.56,5.0
DEL-11611,2026-06-27,RDR-031,Motorbike,Zone A - Central,Afternoon (11-16),Cloudy,Low,1.96,2.46,1,30,15.2,0,4.79,37.54,5.0
DEL-11551,2026-06-27,RDR-020,Motorbike,Zone A - Central,Night (21-2),Clear,Medium,6.61,7.85,1,30,23.9,0,13.72,46.74,4.8
DEL-10830,2026-06-27,RDR-022,Scooter,Zone C - South,Afternoon (11-16),Cloudy,High,6.64,3.06,1,35,31.0,0,12.29,37.43,4.7
